source_id,source_name,methodology_name,methodology_code,source_project_id,project_name,country,project_url
gold_standard,Gold Standard,GS TPDDTEC v 1.,,1221,GS 1220 Ecological Stoves for Better Living - Micro Scale PoA - VPA1 Bolivia,Bolivia Plurinational State of,https://registry.goldstandard.org/projects/details/1221
gold_standard,Gold Standard,GS TPDDTEC v 1.,,1220,Ecological Stoves for Better Living - Micro Scale PoA,Bolivia Plurinational State of,https://registry.goldstandard.org/projects/details/1220
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1219,Micro scale Improved Cook stove Project of Bagepalli Coolie Sangha,India,https://registry.goldstandard.org/projects/details/1219
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1208,CEMEL HYDRO BUNDLE,Turkey,https://registry.goldstandard.org/projects/details/1208
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,1207,SÜTAS AKSARAY BIOGAS PLANT,Turkey,https://registry.goldstandard.org/projects/details/1207
gold_standard,Gold Standard,GS TPDDTEC v 1.,,1205,Deactivated Projects,Comoros,https://registry.goldstandard.org/projects/details/1205
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1203,Usak Wind Power Plant,Turkey,https://registry.goldstandard.org/projects/details/1203
gold_standard,Gold Standard,ACM0012 Waste energy recovery,,1202,Çimsa Mersin Cement Plant 8.0 MW Waste Heat Recovery Power Generation Project,Turkey,https://registry.goldstandard.org/projects/details/1202
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,1201,Micro Scale Biogas CDM Project of WORD,India,https://registry.goldstandard.org/projects/details/1201
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,1200,Micro Scale Biogas CDM Project of BEST,India,https://registry.goldstandard.org/projects/details/1200
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,1198,Micro Scale Biogas CDM Project of SACRED,India,https://registry.goldstandard.org/projects/details/1198
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,1197,Zengen Biogas Plant,Turkey,https://registry.goldstandard.org/projects/details/1197
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1188,GS1183 Kenya Improved woodstoves project Mbeere01 CPA01,Kenya,https://registry.goldstandard.org/projects/details/1188
gold_standard,Gold Standard,AMS-II.M Demand-side energy efficiency activities for installation of low-flow hot water savings devices,,1187,Mexico Water Energy & Emissions Efficiency Residential Program – CPA.DF.1,Mexico,https://registry.goldstandard.org/projects/details/1187
gold_standard,Gold Standard,AMS-II.M Demand-side energy efficiency activities for installation of low-flow hot water savings devices,,1185,Mexico Water Energy & Emissions Efficiency Residential Program Master Project,Mexico,https://registry.goldstandard.org/projects/details/1185
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1184,Gansu Linze Nantaizi III 2.2MW Hydropower Project,China,https://registry.goldstandard.org/projects/details/1184
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1183,GS1183 Kenya Improved woodstoves POA ,Kenya,https://registry.goldstandard.org/projects/details/1183
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1178,Gunaydin WPP,Turkey,https://registry.goldstandard.org/projects/details/1178
gold_standard,Gold Standard,AMS-II.J. Demand-side activities for efficient lighting technologies ,,1175,GS1141 CLF Replacement Project Western Cape - CPA-01,South Africa,https://registry.goldstandard.org/projects/details/1175
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1173,CAMLICA II HEPP,Turkey,https://registry.goldstandard.org/projects/details/1173
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1169,UpEnergy Open Access Improved Cookstoves Program in Latin America- El Salvador,El Salvador,https://registry.goldstandard.org/projects/details/1169
gold_standard,Gold Standard,ACM0010 GHG emission reductions from manure management systems,,1168,Afyon Biogas Power Plant,Turkey,https://registry.goldstandard.org/projects/details/1168
gold_standard,Gold Standard,GS Alternative Ignition Coal Fires v1.,,1167,Highveld Air Quality - eMbalenhle Project,South Africa,https://registry.goldstandard.org/projects/details/1167
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1162,CPA # 1 Improved Cooking Stoves for Nigeria GS 1162,Nigeria,https://registry.goldstandard.org/projects/details/1162
gold_standard,Gold Standard,GS TPDDTEC v 1.,,1161,The first phase of Anhua Rural household Biodigester Project,China,https://registry.goldstandard.org/projects/details/1161
gold_standard,Gold Standard,GS TPDDTEC v 2.,,1146,Expanding access to LPG in Burkina Faso through microfranchised distribution,Burkina Faso,https://registry.goldstandard.org/projects/details/1146
gold_standard,Gold Standard,Other,,1142,Historical Roll Out GS Large Scale VER Project,South Africa,https://registry.goldstandard.org/projects/details/1142
gold_standard,Gold Standard,AMS-II.J. Demand-side activities for efficient lighting technologies ,,1141,CFL Replacement Programme of Activities in South Africa,South Africa,https://registry.goldstandard.org/projects/details/1141
gold_standard,Gold Standard,AMS-II.J. Demand-side activities for efficient lighting technologies ,,1140,North West KwaZulu-Natal & Eastern Cape CFL Replacement Project (2) in South Africa,South Africa,https://registry.goldstandard.org/projects/details/1140
gold_standard,Gold Standard,AMS-II.J. Demand-side activities for efficient lighting technologies ,,1139,Gauteng Free State Mpumalanga Limpopo & Northern Cape CFL Replacement Project (1) in South Africa,South Africa,https://registry.goldstandard.org/projects/details/1139
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1134,Aksu Wind Farm Project Turkey,Turkey,https://registry.goldstandard.org/projects/details/1134
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,1128,GS1127 SKG Sangha Biodigester PoA - Gulbarga Biodigester Project CPA1,India,https://registry.goldstandard.org/projects/details/1128
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,1127,SKG Sangha Biodigester PoA,India,https://registry.goldstandard.org/projects/details/1127
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,1122,Mondi Tire Kutsan Anaerobic Plant,Turkey,https://registry.goldstandard.org/projects/details/1122
gold_standard,Gold Standard,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,,1119,Biogas Programme Nicaragua - Programa de BiogÃ¡s Nicaragua (PBN),Nicaragua,https://registry.goldstandard.org/projects/details/1119
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1114,AKINCI IMPOUNDMENT HEPP,Turkey,https://registry.goldstandard.org/projects/details/1114
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1111,Irmak 5.78 MW HEPP,Turkey,https://registry.goldstandard.org/projects/details/1111
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1110,Yesilirmak I 14.69 MW HEPP,Turkey,https://registry.goldstandard.org/projects/details/1110
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1108,Lixi V 1.26MW Hydropower Project,China,https://registry.goldstandard.org/projects/details/1108
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1107,Lixi IV 1.6MW Hydropower Project,China,https://registry.goldstandard.org/projects/details/1107
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1105,ÇAY WEIR AND HYDROELECTRIC POWER PLANT,Turkey,https://registry.goldstandard.org/projects/details/1105
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1104,Zhongshan County Micro Hydro Project Bundle No.6,China,https://registry.goldstandard.org/projects/details/1104
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1103,Zhongshan County Micro Hydro Project Bundle No.5,China,https://registry.goldstandard.org/projects/details/1103
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1102,Zhongshan County Micro Hydro Project Bundle No.4,China,https://registry.goldstandard.org/projects/details/1102
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1101,Zhongshan County Micro Hydro Project Bundle No.3,China,https://registry.goldstandard.org/projects/details/1101
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1100,Zhongshan County Micro Hydro Project Bundle No.2,China,https://registry.goldstandard.org/projects/details/1100
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1098,Zhongshan County Micro Hydro Project Bundle No.1,China,https://registry.goldstandard.org/projects/details/1098
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1094,WWF Mamize Firewood-Saving Cook Stove Project I,China,https://registry.goldstandard.org/projects/details/1094
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1093,Gasification Project ARIDEMA,Honduras,https://registry.goldstandard.org/projects/details/1093
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1091,42 MW Amasya Wind Power Project,Turkey,https://registry.goldstandard.org/projects/details/1091
gold_standard,Gold Standard,ACM0001 Flaring or use of landfill gas,,1088,Afyonkarahisar Landfill Gas to Electricity Project Turkey,Turkey,https://registry.goldstandard.org/projects/details/1088
gold_standard,Gold Standard,GS TPDDTEC v 1.,,1083,Biogas Program for the Animal Husbandry Sector of Vietnam,Viet Nam,https://registry.goldstandard.org/projects/details/1083
gold_standard,Gold Standard,AMS-I.D. Grid connected renewable electricity generation,,1082,Saray Wind Power Plant,Turkey,https://registry.goldstandard.org/projects/details/1082
gold_standard,Gold Standard,GS TPDDTEC v 1.,,1078,Aqua Clara Water Filtration Program in Kenya,Kenya,https://registry.goldstandard.org/projects/details/1078
gold_standard,Gold Standard,GS SS Ecologically Sound Fuel Switch to Biomass v1.,,1074,Santander and Las Tapias Renewable Energy Project,Colombia,https://registry.goldstandard.org/projects/details/1074
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1072,Bares II Wind Power Plant Turkey ,Turkey,https://registry.goldstandard.org/projects/details/1072
gold_standard,Gold Standard,ACM0001 Flaring or use of landfill gas,,1068,Bursa-Hamitler Landfill Gas Collection and Energy Utilization Project,Turkey,https://registry.goldstandard.org/projects/details/1068
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1067,Metristepe Wind Farm Project Turkey,Turkey,https://registry.goldstandard.org/projects/details/1067
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1066,Tuzlakoy-Serge Hydroelectric Power Plant,Turkey,https://registry.goldstandard.org/projects/details/1066
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1064,Efficient Cookstoves for Cameroon's Littoral and South-West regions,Cameroon,https://registry.goldstandard.org/projects/details/1064
gold_standard,Gold Standard,AMS-I.C. Thermal energy production with or without electricity,,1062,Energy-efficient biomass cook stoves and biomass fuel pellets for communal kitchens in India,India,https://registry.goldstandard.org/projects/details/1062
gold_standard,Gold Standard,ACM0001 Flaring or use of landfill gas,,1061,Kayseri Molu Landfill Gas to Energy Project Turkey,Turkey,https://registry.goldstandard.org/projects/details/1061
gold_standard,Gold Standard,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,,1060,Improved Cook Stoves programme for Rwanda,Rwanda,https://registry.goldstandard.org/projects/details/1060
gold_standard,Gold Standard,Not provided,,1057,SUKENARI HPP,Turkey,https://registry.goldstandard.org/projects/details/1057
gold_standard,Gold Standard,ACM0002 Grid-connected electricity generation from renewable sources,,1052,Bogazkoy HEPP,Turkey,https://registry.goldstandard.org/projects/details/1052
gold_standard,Gold Standard,GS Methodology for Improved Cook stoves and Kitchen Regimes v1.,,1049,GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru - VPA2,Peru,https://registry.goldstandard.org/projects/details/1049
gold_standard,Gold Standard,AMS-II.E. Energy efficiency and fuel switching measures for buildings,,1048,MicroEnergy Credits XacBank Microfinance for Home Insulation,Mongolia,https://registry.goldstandard.org/projects/details/1048
