source_id,source_name,source_project_id,project_name,country,status,project_type,methodology_name,developer_or_supplier,estimated_annual_credits,project_url
gold_standard,Gold Standard,12226,Bulindi Agroforestry and Chimpanzee  Conservation Project,Uganda,Gold Standard Certified Design,A/R,,DutchGreen Project Management B.V.,1366,https://registry.goldstandard.org/projects/details/12226
gold_standard,Gold Standard,12163,GS12102 VPA-2 Production and sale of energy-efficient stoves in Inhambane province Mozambique,Mozambique,Gold Standard Certified Design,Energy Efficiency - Domestic,,Carbonsink (Carbonsink Group S.r.l.),27624,https://registry.goldstandard.org/projects/details/12163
gold_standard,Gold Standard,12470,Uplifting communities through clean energy in the DRC - VPA 1,Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,EcoNetix GmbH,47314,https://registry.goldstandard.org/projects/details/12470
gold_standard,Gold Standard,12620,Uplifting communities through clean energy in the DRC - VPA 2,Congo the Democratic Republic of the,Listed,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,EcoNetix GmbH,684840,https://registry.goldstandard.org/projects/details/12620
gold_standard,Gold Standard,12469,Uplifting communities through clean energy in the DRC,Congo the Democratic Republic of the,Gold Standard Certified Design,Energy Efficiency - Domestic,AMS-I.A. Electricity generation by the user,EcoNetix GmbH,72879,https://registry.goldstandard.org/projects/details/12469
gold_standard,Gold Standard,12628,SMG - Access to Clean Cooking in Himalayas VPA 04,Nepal,Gold Standard Certified Project,Energy Efficiency - Domestic,,SHRI MAA MARKETING PRIVATE LIMITED,125776,https://registry.goldstandard.org/projects/details/12628
gold_standard,Gold Standard,12626,OYU - Building Sustainable Ugandan Communities VPA10,Uganda,Gold Standard Certified Project,Energy Efficiency - Domestic,,SHRI MAA MARKETING PRIVATE LIMITED,315577,https://registry.goldstandard.org/projects/details/12626
gold_standard,Gold Standard,12627,OYU - Building Sustainable Ugandan Communities VPA12,Uganda,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,SHRI MAA MARKETING PRIVATE LIMITED,315577,https://registry.goldstandard.org/projects/details/12627
gold_standard,Gold Standard,12605,OYU - Building Sustainable Ugandan Communities ,Uganda,Gold Standard Certified Design,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,SHRI MAA MARKETING PRIVATE LIMITED,0,https://registry.goldstandard.org/projects/details/12605
gold_standard,Gold Standard,12639,GS7591 VPA 62 Innovation: Africa Solar Water Pumping Projects - Uganda,Uganda,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,CO2balance UK ltd,60000,https://registry.goldstandard.org/projects/details/12639
gold_standard,Gold Standard,12640,GS7591 VPA 63 Innovation: Africa Solar Water Pumping Projects - Malawi,Malawi,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,CO2balance UK ltd,60000,https://registry.goldstandard.org/projects/details/12640
gold_standard,Gold Standard,12641,GS7591 VPA 64 Innovation: Africa Solar Water Pumping Projects - Zambia,Zambia,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,CO2balance UK ltd,59998,https://registry.goldstandard.org/projects/details/12641
gold_standard,Gold Standard,12642,GS7591 VPA 65 Innovation: Africa Solar Water Pumping Projects - South Africa,South Africa,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,CO2balance UK ltd,60000,https://registry.goldstandard.org/projects/details/12642
gold_standard,Gold Standard,12643,GS7591 VPA 66 Innovation: Africa Solar Water Pumping Projects - Tanzania,Tanzania United Republic of,Listed,Energy Efficiency - Domestic,,CO2balance UK ltd,60000,https://registry.goldstandard.org/projects/details/12643
gold_standard,Gold Standard,12644,GS7591 VPA 67 Innovation: Africa Solar Water Pumping Projects - Cameroon,Cameroon,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,CO2balance UK ltd,60000,https://registry.goldstandard.org/projects/details/12644
gold_standard,Gold Standard,12665,Crescendo Safe Water Supply 2,Nigeria,Gold Standard Certified Design,Energy Efficiency - Domestic,,CRESCENDO AFFORESTATION FOUNDATION,8708,https://registry.goldstandard.org/projects/details/12665
gold_standard,Gold Standard,12314,Climate Action program for community led carbon sequestration,India,Gold Standard Certified Design,A/R,,Offsetfarm Pte Ltd.,80000,https://registry.goldstandard.org/projects/details/12314
gold_standard,Gold Standard,12637,ATBL Bio-CNG Project In Barsana,India,Listed,Energy Efficiency - Transport Sector,AMS-III.AQ. Introduction of Bio-CNG in transportation applications,Kosher Climate India Pvt Ltd.,43861,https://registry.goldstandard.org/projects/details/12637
gold_standard,Gold Standard,12246,GS12102 VPA-3 Supply of safe water in rural areas of Tete province Mozambique,Mozambique,Listed,Energy Efficiency - Domestic,,Carbonsink (Carbonsink Group S.r.l.),60000,https://registry.goldstandard.org/projects/details/12246
gold_standard,Gold Standard,12247,GS12102 VPA-4 Improved cooking experience to reduce charcoal consumption in Tete Mozambique,Mozambique,Gold Standard Certified Project,Energy Efficiency - Domestic,GS TPDDTEC V4.0: REDUCED EMISSIONS FROM COOKING AND HEATING – TECHNOLOGIES AND PRACTICES TO DISPLACE DECENTRALIZED THERMAL ENERGY CONSUMPTION,Carbonsink (Carbonsink Group S.r.l.),25045,https://registry.goldstandard.org/projects/details/12247
gold_standard,Gold Standard,12102,PoA - Energy-Efficient Development for Africa,Mozambique,Gold Standard Certified Design,Energy Efficiency - Domestic,,Carbonsink (Carbonsink Group S.r.l.),0,https://registry.goldstandard.org/projects/details/12102
gold_standard,Gold Standard,12668,GS11695 GS11696 RVPA-1 Water Purifier Project in Maharashtra India by Seniority Pvt. Ltd. - VPA-2 ,India,Gold Standard Certified Project,Energy Efficiency - Domestic,,ASVATA CLIMATE SOLUTIONS PRIVATE LIMITED,37853,https://registry.goldstandard.org/projects/details/12668
gold_standard,Gold Standard,12618,GS7591 VPA 61 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS12618),Rwanda,Gold Standard Certified Project,Energy Efficiency - Domestic,,CO2balance UK ltd,34844,https://registry.goldstandard.org/projects/details/12618
gold_standard,Gold Standard,12617,GS7591 VPA 60 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS12617),Rwanda,Gold Standard Certified Project,Energy Efficiency - Domestic,,CO2balance UK ltd,34844,https://registry.goldstandard.org/projects/details/12617
gold_standard,Gold Standard,12616,GS7591 VPA 59 Improved Cookstove Distribution in Kayonza Bugesera and Nyamasheke Districts of Rwanda (GS12616),Rwanda,Gold Standard Certified Project,Energy Efficiency - Domestic,,CO2balance UK ltd,34844,https://registry.goldstandard.org/projects/details/12616
gold_standard,Gold Standard,12510,GS10789 GS 10790 RVPA-33: Efficient and Clean Cooking for households in DRC,Congo the Democratic Republic of the,Gold Standard Certified Design,Energy Efficiency - Domestic,GS TPDDTEC v3.1,Global Cookstoves Ltd.,73661,https://registry.goldstandard.org/projects/details/12510
gold_standard,Gold Standard,12511,GS10789 GS 10790 RVPA-34: Efficient and Clean Cooking for households in DRC,Congo the Democratic Republic of the,Gold Standard Certified Design,Energy Efficiency - Domestic,GS TPDDTEC v3.1,Global Cookstoves Ltd.,73661,https://registry.goldstandard.org/projects/details/12511
gold_standard,Gold Standard,12629,Healthy Kitchens for Refugees,Nepal,Listed,Energy Efficiency - Domestic,"The Gold Standard Simplified Methodology for Clean and Efficient Cookstoves, Version 3.0",Value Network Ventures Pte. Ltd.,6617,https://registry.goldstandard.org/projects/details/12629
gold_standard,Gold Standard,12496,Bariq recoSTAR PET ART Recycling Line,Egypt,Listed,Other,AMS-III.AJ. Recovery and recycling of materials from solid wastes,Bariq for Techno & Advances Infustries,20851,https://registry.goldstandard.org/projects/details/12496
gold_standard,Gold Standard,12568,Wells of Hope : improving Hygiene and empowering Women in Mozambique,Mozambique,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,KIASI ENERGIES,150000,https://registry.goldstandard.org/projects/details/12568
gold_standard,Gold Standard,12576,Filtering a better future: Ecofiltros by Hermandad de Honduras,Honduras,Listed,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,South Pole Ltd,12242,https://registry.goldstandard.org/projects/details/12576
gold_standard,Gold Standard,12615,Saaf Paani Clean Drinking Water Project in India by Removall,India,Gold Standard Certified Project,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,Removall,15000,https://registry.goldstandard.org/projects/details/12615
gold_standard,Gold Standard,12290,Solar Water Heater Program in India – CPA-9,India,Gold Standard Certified Design,Solar Thermal - Heat,AMS-I.C. Thermal energy production with or without electricity,Nuetech Solar Systems Private Limited,0,https://registry.goldstandard.org/projects/details/12290
gold_standard,Gold Standard,12313,LED Distribution for Energy Wise India,India,Listed,Energy Efficiency - Domestic,,Radheshyam Cottex,48000,https://registry.goldstandard.org/projects/details/12313
gold_standard,Gold Standard,12506,GS10789 GS 11673 RVPA-69: Efficient and Clean Cooking for households in Nigeria,Nigeria,Gold Standard Certified Design,Energy Efficiency - Domestic,,ECOA Climate Capital,89011,https://registry.goldstandard.org/projects/details/12506
gold_standard,Gold Standard,12533,EFFICIENT KITCHENS IN GUJARAT UTTAR PRADESH AND MADHYA PRADESH -VPA02,India,Gold Standard Certified Project,Energy Efficiency - Domestic,,Climate Impact Partners Limited,40000,https://registry.goldstandard.org/projects/details/12533
gold_standard,Gold Standard,12486,Boundiali solar power plant,Côte d'Ivoire,Gold Standard Certified Project,Other,,AERA Group,70363,https://registry.goldstandard.org/projects/details/12486
gold_standard,Gold Standard,12491,GS12443 GS12859 RVPA-21: ECC_Multi-country Electric Clean Cooking Programme in Ghana,Ghana,Listed,Energy Efficiency - Domestic,,ECOA Climate Capital,10000,https://registry.goldstandard.org/projects/details/12491
gold_standard,Gold Standard,12505,GS10789 GS 11673 RVPA-65: Efficient and Clean Cooking for households in Nigeria ,Nigeria,Gold Standard Certified Design,Energy Efficiency - Domestic,,Global Cookstoves 2 Limited,89011,https://registry.goldstandard.org/projects/details/12505
gold_standard,Gold Standard,12512,GS10789 GS 10791 RVPA-24: Efficient and Clean Cooking for households in Kenya,Kenya,Gold Standard Certified Design,Energy Efficiency - Domestic,,ECOA Climate Capital,39746,https://registry.goldstandard.org/projects/details/12512
gold_standard,Gold Standard,12497,Promotion of electric cooking alternatives in Nepal,Nepal,Listed,Energy Efficiency - Domestic,,Value Network Ventures Pte. Ltd.,9908,https://registry.goldstandard.org/projects/details/12497
gold_standard,Gold Standard,12492,GS12443 VPA 31: ECC_Multi-country Electric Clean Cooking Programme in Uganda,Uganda,Listed,Energy Efficiency - Domestic,,ECOA Climate Capital,10000,https://registry.goldstandard.org/projects/details/12492
gold_standard,Gold Standard,12351,GS10789 GS10791 RVPA-23: Efficient and  Clean Cooking for households in Kenya,Kenya,Gold Standard Certified Design,Energy Efficiency - Domestic,,ECOA Climate Capital,29666,https://registry.goldstandard.org/projects/details/12351
gold_standard,Gold Standard,12300,GS10789 GS10790 RVPA-12: Efficient and  Clean Cooking for households in Mozambique,Mozambique,Gold Standard Certified Design,Energy Efficiency - Domestic,,ECOA Climate Capital,51901,https://registry.goldstandard.org/projects/details/12300
gold_standard,Gold Standard,12299,GS10789 GS10790 RVPA-11: Efficient and Clean Cooking for households in Mozambique,Mozambique,Gold Standard Certified Project,Energy Efficiency - Domestic,,Save Forest 2 Limited,75765,https://registry.goldstandard.org/projects/details/12299
gold_standard,Gold Standard,12522,GS12521 - VPA-1 Requena Hybrid Microgrid Plant,Peru,Gold Standard Certified Design,Other,,AMAZONAS ENERGIA SOLAR SAC,5198,https://registry.goldstandard.org/projects/details/12522
gold_standard,Gold Standard,12521,Off-grid Solar Plants for Amazonian communities in Peru,Peru,Gold Standard Certified Design,Other,,AMAZONAS ENERGIA SOLAR SAC,0,https://registry.goldstandard.org/projects/details/12521
gold_standard,Gold Standard,12223,GS 12221 VPA-1 Millennium Water Alliance and Virridy Clean Drinking Water Supply Program in Kenya,Kenya,Gold Standard Certified Design,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,SweetSense Inc.,60000,https://registry.goldstandard.org/projects/details/12223
gold_standard,Gold Standard,12221,Millennium Water Alliance and Virridy Clean Drinking Water Supply Program in Kenya,Kenya,Gold Standard Certified Design,Energy Efficiency - Domestic,GS Methodology for emission reductions from safe drinking water supply,SweetSense Inc.,0,https://registry.goldstandard.org/projects/details/12221
gold_standard,Gold Standard,12536,PowerUP Smart Electric Stoves for Clean Air-Uganda-VPA10,Uganda,Gold Standard Certified Design,Energy Efficiency - Domestic,Methodology for Metered & Measured Energy Cooking Devices,PowerUp,28691,https://registry.goldstandard.org/projects/details/12536
gold_standard,Gold Standard,12444,GS12443 VPA 01: ECC_Multi-country Electric Clean Cooking Programme in Kenya,Kenya,Listed,Energy Efficiency - Domestic,,ECOA Climate Capital,10000,https://registry.goldstandard.org/projects/details/12444
gold_standard,Gold Standard,12443,ECC Multi-country Electric Clean Cooking Programme ,International,Listed,Energy Efficiency - Domestic,,ECOA Climate Capital,0,https://registry.goldstandard.org/projects/details/12443
gold_standard,Gold Standard,11569,Sankofa plantation in Ghana by Alliances for Action,Ghana,Listed,A/R,,GS Delta Orphan Account,0,https://registry.goldstandard.org/projects/details/11569
gold_standard,Gold Standard,12507,GS10789 GS 10790 RVPA-13: Efficient and Clean Cooking for households in Mozambique,Mozambique,Gold Standard Certified Project,Energy Efficiency - Domestic,,Global Cookstoves 2 Limited,51901,https://registry.goldstandard.org/projects/details/12507
gold_standard,Gold Standard,12509,GS10789 GS 10790 RVPA-32: Efficient and Clean Cooking for households in DRC,Congo the Democratic Republic of the,Gold Standard Certified Project,Energy Efficiency - Domestic,,Global Cookstoves 2 Limited,73661,https://registry.goldstandard.org/projects/details/12509
